
========================   JOB MAP   ========================
Data for JOB prterun-nid004337-1227969@1 offset 0 Total slots allocated 512
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Loaded 7 seeds from Hall of Fame
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Loaded 7 seeds from Hall of Fame
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Loaded 7 seeds from Hall of Fame
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Loaded 7 seeds from Hall of Fame
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Output path: /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/
Loaded 7 seeds from Hall of Fame
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 238.47627119180248, 0.9511797122137322, 0.8442749673542105, 0.7273067397800185, 0.18706452480182317, 0.05545500328529546, 0.00022382905822729987, 0.09824578193283248, 0.005966237940758776, 4.739220737669606, 0.0005758603767113679, 0.9150915601378538, 1.8970043518127673, 0.7328963328136978, 9.749471905130694, 0.08183968527919674, 5.383565516721474]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=238.47627119180248
set probIE=0.9511797122137322
set probEE=0.8442749673542105
set probII=0.7273067397800185
set probEI=0.18706452480182317
set weightEI=0.05545500328529546
set weightIE=0.00022382905822729987
set weightEE=0.09824578193283248
set weightII=0.005966237940758776
set gnabar_E=4.739220737669606
set gkbar_E=0.0005758603767113679
set gnabar_I=0.9150915601378538
set gkbar_I=1.8970043518127673
set tau1_exc=0.7328963328136978
set tau2_exc=9.749471905130694
set tau1_inh=0.08183968527919674
set tau2_inh=5.383565516721474
Saving simConfig to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_0_cfg.json ... 

Job in rank id:  0.0
nrniv /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/init.py simConfig=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_0_cfg.json netParams=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_netParams.py
--------------------------------------------------------------------------------
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 1216.3365910773484, 0.961481754076484, 0.12360814270037167, 0.9945394776803193, 0.3628943318330469, 0.09700834944393538, 0.08478303601024473, 0.07291194504253637, 0.06884556351195369, 4.997741631953707, 0.10712231531920849, 2.991478815240079, 4.248535061066845, 1.9791032455826458, 2.1647760024083826, 0.2906625035912239, 11.30278295638826]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=1216.3365910773484
set probIE=0.961481754076484
set probEE=0.12360814270037167
set probII=0.9945394776803193
set probEI=0.3628943318330469
set weightEI=0.09700834944393538
set weightIE=0.08478303601024473
set weightEE=0.07291194504253637
set weightII=0.06884556351195369
set gnabar_E=4.997741631953707
set gkbar_E=0.10712231531920849
set gnabar_I=2.991478815240079
set gkbar_I=4.248535061066845
set tau1_exc=1.9791032455826458
set tau2_exc=2.1647760024083826
set tau1_inh=0.2906625035912239
set tau2_inh=11.30278295638826
Saving simConfig to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_1_cfg.json ... 
--------------------------------------------------------------------------------

Job in rank id:  0.0
nrniv /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/init.py simConfig=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_1_cfg.json netParams=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_netParams.py
['duration_seconds', 'propVelocity', 'probLengthConst', 'probIE', 'probEE', 'probII', 'probEI', 'weightEI', 'weightIE', 'weightEE', 'weightII', 'gnabar_E', 'gkbar_E', 'gnabar_I', 'gkbar_I', 'tau1_exc', 'tau2_exc', 'tau1_inh', 'tau2_inh'] [12.0, 1.0, 550.3820120926066, 0.9223233251566765, 0.1329750717543055, 0.9700843733614449, 0.43892086667811303, 0.09979520259149627, 0.05837688477010053, 0.09995288949860295, 0.00033075174443525124, 4.406510909667238, 0.1062462941971749, 2.561854550602791, 0.16547155577833167, 5.19836883783141, 2.685456042067208, 0.8300535036813208, 5.8919719375567015]
set duration_seconds=12.0
set propVelocity=1.0
set probLengthConst=550.3820120926066
set probIE=0.9223233251566765
set probEE=0.1329750717543055
set probII=0.9700843733614449
set probEI=0.43892086667811303
set weightEI=0.09979520259149627
set weightIE=0.05837688477010053
set weightEE=0.09995288949860295
set weightII=0.00033075174443525124
set gnabar_E=4.406510909667238
set gkbar_E=0.1062462941971749
set gnabar_I=2.561854550602791
set gkbar_I=0.16547155577833167
set tau1_exc=5.19836883783141
set tau2_exc=2.685456042067208
set tau1_inh=0.8300535036813208
set tau2_inh=5.8919719375567015
Saving simConfig to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_2_cfg.json ... 
--------------------------------------------------------------------------------

Job in rank id:  0.0
nrniv /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/init.py simConfig=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/gen_0/gen_0_cand_2_cfg.json netParams=/pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_netParams.py
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
Saving batch to /pscratch/sd/a/adammwea/2DNetworkSimulations/NERSC/output/240506_Run1_overnightRun/240506_Run1_overnightRun_batch.json ... 
